date,region,product,units_sold,unit_price
2023-06-10,East,Monitor,1,182.19
2024-10-10,East,Keyboard,5,399.65
2024-01-24,East,Monitor,9,720.09
2023-07-08,East,Keyboard,30,434.42
2023-07-08,North,Camera,12,532.58
2024-08-09,South,Mouse,15,253.1
2023-04-08,North,Keyboard,3,461.34
2024-10-20,West,Camera,3,291.37
2023-01-06,West,Headset,17,201.95
2023-06-05,North,Keyboard,25,320.14
2024-01-18,,Keyboard,10,25.50
2023-08-14,South,Headset,1,232.46
2024-11-25,East,Laptop,22,605.85
2024-07-30,West,Monitor,37,689.96
2023-03-31,South,Headset,38,619.14
2023-11-16,South,Laptop,3,192.45
2023-09-04,West,Camera,12,639.9
2024-12-11,South,Laptop,24,289.44
2023-07-11,North,Monitor,30,786.81
2023-01-26,South,Keyboard,29,100.48
2023-12-19,South,Mouse,36,14.83
2023-07-13,West,Camera,11,88.19
2024-09-14,South,Keyboard,23,726.45
2024-06-21,North,Headset,37,728.79
2023-01-05,East,Headset,7,352.65
2023-04-25,West,Mouse,35,303.43
2024-07-17,North,Camera,38,705.77
2024-08-05,West,Camera,31,142.31
2024-12-08,North,Laptop,36,418.24
2024-12-26,North,Monitor,16,388.21
2024-12-17,South,Keyboard,36,783.48
2024-09-15,South,Headset,38,388.88
2023-06-26,East,Monitor,20,694.32
2024-11-04,North,Headset,9,142.82
2024-05-03,South,Keyboard,4,150.33
2024-01-18,North,Mouse,abc,15.00
2023-08-07,East,Headset,9,503.96
2023-08-23,South,Camera,10,56.74
2023-04-01,East,Monitor,32,790.05
2024-11-01,South,Camera,9,740.4
2024-06-21,North,Keyboard,27,779.41
2024-01-04,South,Camera,1,541.77
2024-10-04,North,Mouse,3,510.89
2023-02-21,East,Camera,10,183.02
2023-05-15,South,Camera,29,403.44
2023-05-11,North,Mouse,24,577.1
2023-02-12,South,Headset,6,340.16
2023-02-18,West,Monitor,26,165.66
2024-11-29,North,Monitor,39,192.34
2024-03-26,West,Laptop,23,324.33
2024-08-21,North,Headset,35,187.15
2023-03-14,North,Camera,11,792.63
2023-04-02,West,Camera,5,381.04
2024-01-23,North,Mouse,38,601.77
2024-06-27,South,Keyboard,2,218.3
2024-07-08,East,Keyboard,40,315.81
2023-06-16,South,Headset,6,643.15
2023-07-27,North,Laptop,32,21.05
2023-02-27,East,Laptop,36,708.99
2024-03-03,West,Laptop,3,312.7
2024-01-19,South,,12,25.50
2024-12-18,West,Mouse,6,460.56
2024-02-08,East,Monitor,4,249.53
2023-10-21,East,Monitor,3,358.37
2024-03-17,West,Mouse,20,487.68
2023-07-13,South,Headset,27,281.59
2023-11-06,West,Mouse,30,159.92
2023-06-22,West,Mouse,28,706.83
2023-05-01,North,Monitor,10,212.02
2024-02-25,South,Camera,22,753.26
2024-07-22,East,Monitor,10,90.12
2024-06-11,North,Headset,32,759.82
2024-08-31,North,Camera,40,744.94
2023-06-01,South,Camera,20,726.88
2024-12-29,North,Camera,39,461.01
2024-01-25,East,Mouse,13,452.17
2023-09-03,South,Camera,19,758.32
2023-07-11,East,Camera,4,298.09
2023-08-30,South,Mouse,17,759.9
2023-02-05,South,Keyboard,6,568.06
2024-01-10,West,Laptop,2,305.35
2023-10-01,East,Laptop,25,733.75
2024-07-31,East,Laptop,22,638.89
2024-02-16,East,Camera,22,758.12
2024-01-05,South,Laptop,24,455.81
2024-01-19,East,Monitor,-3,120.00
2023-10-05,West,Laptop,39,623.77
2024-01-27,North,Laptop,14,725.7
2023-05-10,North,Mouse,22,235.59
2023-01-23,North,Headset,22,740.98
2024-09-25,East,Headset,6,653.67
2023-07-09,West,Headset,10,265.25
2024-01-16,West,Laptop,20,676.95
2023-07-06,North,Mouse,1,368.03
2023-10-10,South,Mouse,24,623.77
2024-08-25,North,Monitor,12,314.0
2023-10-20,North,Camera,17,524.03
2024-08-20,South,Mouse,11,753.36
2023-04-30,East,Monitor,20,178.66
2023-02-27,West,Headset,27,183.81
2024-04-13,South,Keyboard,2,33.69
2024-10-23,North,Laptop,34,659.34
2023-06-21,South,Keyboard,6,301.0
2024-07-16,West,Keyboard,36,231.87
2023-06-10,South,Monitor,18,593.91
2023-06-30,West,Headset,30,215.21
2024-11-27,West,Keyboard,8,402.8
2024-10-20,South,Camera,2,556.29
2024-02-25,East,Camera,10,185.83
2024-03-31,West,Laptop,9,466.07
2024-01-20,West,Keyboard,10,
2024-02-14,East,Laptop,13,164.03
2023-01-04,North,Monitor,4,520.11
2023-02-17,East,Mouse,29,746.62
2023-03-06,North,Monitor,21,522.77
2024-11-05,North,Keyboard,2,737.41
2024-05-10,South,Camera,9,61.91
2023-07-10,East,Laptop,13,104.73
2023-01-28,East,Mouse,37,556.92
2023-05-07,South,Laptop,34,646.84
2024-12-11,North,Laptop,11,727.66
2023-07-23,North,Mouse,25,501.72
2023-12-26,South,Headset,26,149.05
2023-01-28,South,Headset,32,629.43
2023-12-19,South,Camera,24,773.42
2023-12-27,South,Mouse,10,143.49
2024-10-17,West,Mouse,40,160.18
2024-06-18,South,Keyboard,19,297.24
2024-04-30,South,Monitor,15,112.07
2024-03-09,West,Keyboard,33,286.51
2023-02-05,West,Laptop,6,726.84
2024-07-18,West,Keyboard,33,158.08
2024-09-13,West,Keyboard,33,647.47
2023-07-24,West,Keyboard,7,21.19
2023-05-08,South,Laptop,7,289.83
hello,this,is,not,valid
2024-07-20,South,Headset,36,509.37
2023-07-07,North,Laptop,28,739.2
2023-09-26,East,Laptop,31,168.24
2024-03-29,East,Mouse,10,175.76
2024-01-21,North,Keyboard,10
2023-08-10,South,Mouse,11,736.52
2024-06-04,North,Camera,7,605.96
2023-10-27,East,Mouse,23,452.57
2024-11-17,South,Camera,12,151.12
2023-12-29,West,Keyboard,25,154.6
2024-09-24,East,Mouse,24,528.31
2024-02-03,South,Camera,31,692.95
2023-09-08,North,Camera,8,429.94
2023-10-06,West,Camera,32,227.87
2023-08-30,North,Laptop,21,191.0
2024-07-26,East,Keyboard,36,265.93
2023-01-14,North,Mouse,25,147.87
2024-11-07,North,Headset,19,534.54
2023-08-23,West,Camera,24,315.03
2023-11-18,East,Laptop,3,295.61
2023-09-15,North,Mouse,5,300.95
2024-03-14,East,Keyboard,5,457.32
2024-11-20,East,Monitor,28,224.58
2024-08-06,North,Headset,25,478.02
2023-08-05,East,Laptop,36,402.35
2023-07-09,North,Laptop,1,650.85
2023-01-19,East,Mouse,28,781.35
2024-11-13,North,Keyboard,40,694.83
2024-05-23,North,Mouse,6,128.24
2023-03-17,South,Headset,16,604.0
2024-03-16,West,Laptop,35,457.56
2024-04-09,West,Keyboard,37,764.36
2024-04-30,South,Keyboard,11,346.83
2024-05-10,South,Keyboard,39,788.22
2023-07-09,South,Laptop,25,543.21
2023-01-29,West,Monitor,37,771.43
2024-07-01,West,Camera,35,342.08
2023-08-31,South,Camera,37,721.09
2024-12-16,East,Mouse,8,486.07
2024-10-07,West,Monitor,20,158.82
2024-06-08,East,Mouse,15,108.5
2023-02-16,South,Keyboard,38,64.71
2023-01-25,East,Laptop,25,225.11
2023-10-17,West,Monitor,31,15.44
2023-02-21,North,Mouse,27,774.85
2024-04-20,West,Monitor,20,440.36
2024-03-21,West,Laptop,20,462.19
2024-08-30,West,Monitor,6,341.63
2023-07-26,West,Monitor,28,555.59
2023-02-04,East,Monitor,3,28.21
2023-09-08,East,Monitor,15,381.51
2023-02-08,West,Monitor,37,347.03
2023-07-10,West,Laptop,6,96.83
2024-10-12,East,Mouse,37,559.8
2023-08-17,East,Mouse,4,558.83
2024-08-30,West,Camera,1,151.6
2023-12-25,North,Mouse,34,137.27
2024-02-28,South,Laptop,20,195.47
2023-03-22,East,Headset,19,733.77
2024-09-27,East,Headset,26,285.46
2023-10-16,West,Camera,28,205.93
2023-12-05,East,Monitor,15,252.84
2023-09-21,North,Monitor,40,105.84
2024-08-06,South,Headset,16,668.69
2023-09-22,East,Headset,29,235.22
2024-08-11,East,Laptop,17,23.57
2024-11-23,South,Mouse,15,47.72
2023-12-03,West,Mouse,39,581.13
2023-08-12,East,Keyboard,16,134.58
2023-01-09,West,Mouse,4,556.1
2023-04-28,West,Keyboard,31,268.19
2024-06-15,East,Mouse,19,507.93
2024-02-27,East,Monitor,31,642.28
2023-05-16,South,Keyboard,16,18.03
2024-01-18,,Keyboard,10,25.50
2023-11-06,East,Headset,28,680.12
2024-01-26,North,Mouse,40,186.52
2023-02-25,North,Mouse,23,94.24
2023-04-28,South,Camera,30,273.32
2024-02-07,East,Headset,39,319.37
2023-12-05,East,Camera,31,771.44
2024-07-22,West,Keyboard,37,491.49
2023-03-12,East,Camera,24,446.51
2023-07-13,East,Camera,21,323.27
2023-08-15,North,Keyboard,15,748.29
2024-07-17,East,Keyboard,14,244.33
2023-07-07,South,Laptop,11,746.9
2023-05-19,North,Mouse,13,254.92
2023-10-27,South,Monitor,27,174.25
2023-04-21,North,Monitor,15,534.0
2024-08-16,West,Headset,26,627.33
2024-07-07,North,Keyboard,36,635.26
2024-10-28,East,Camera,10,459.57
2023-10-15,West,Headset,4,130.86
2024-10-31,North,Camera,32,356.14
2023-10-20,North,Laptop,17,158.78
2023-02-08,East,Mouse,21,56.17
2023-08-22,East,Keyboard,11,137.97
2024-07-26,East,Laptop,26,277.29
2024-01-18,North,Mouse,abc,15.00
2024-04-04,East,Camera,11,167.19
2023-05-17,South,Headset,15,17.36
2023-01-17,South,Monitor,26,463.16
2023-04-21,South,Mouse,1,191.48
2023-08-13,South,Monitor,27,380.07
2023-03-11,North,Camera,28,628.82
2024-01-09,North,Laptop,28,122.18
2024-05-04,East,Monitor,16,719.93
2023-02-28,South,Monitor,24,176.38
2023-03-22,South,Mouse,38,449.34
2023-09-22,West,Mouse,16,32.94
2023-10-05,South,Keyboard,9,436.75
2024-04-14,North,Headset,2,81.78
2023-06-16,South,Camera,9,241.21
2024-01-18,North,Laptop,27,733.87
2023-09-23,West,Camera,7,667.04
2024-05-02,West,Monitor,17,337.0
2024-09-29,South,Monitor,4,315.19
2024-10-17,South,Headset,29,131.73
2024-11-24,West,Camera,10,278.19
2023-03-07,South,Mouse,21,483.05
2024-08-21,East,Laptop,26,609.02
2023-10-16,East,Headset,10,758.25
2024-05-12,South,Camera,13,366.58
2024-01-19,South,,12,25.50
2023-03-20,South,Keyboard,9,76.78
2023-02-18,North,Headset,30,773.15
2023-02-12,South,Camera,23,786.19
2024-07-20,West,Camera,40,49.5
2023-03-17,West,Keyboard,32,240.16
2023-02-06,South,Headset,10,288.49
2024-08-24,East,Camera,23,150.78
2023-11-22,North,Laptop,7,146.4
2023-05-26,West,Laptop,17,207.32
2024-07-24,West,Mouse,11,26.96
2023-10-24,South,Mouse,8,306.79
2024-01-21,East,Camera,17,476.97
2024-10-23,West,Mouse,13,594.63
2023-01-02,South,Mouse,19,242.6
2024-03-29,North,Monitor,33,674.09
2024-05-26,East,Keyboard,18,377.05
2023-06-20,North,Monitor,40,549.66
2024-06-03,East,Keyboard,40,615.21
2023-11-17,South,Camera,29,402.5
2024-09-30,South,Laptop,28,511.38
2023-08-03,South,Headset,21,337.15
2023-10-02,South,Laptop,32,384.59
2023-06-24,South,Monitor,37,131.35
2024-03-04,North,Laptop,23,438.76
2024-01-19,East,Monitor,-3,120.00
2023-05-26,South,Keyboard,24,462.44
2023-06-11,South,Headset,19,102.45
2023-11-27,West,Mouse,3,129.79
2023-11-22,East,Camera,38,327.76
2024-03-22,South,Laptop,10,520.14
2023-06-26,East,Camera,12,43.77
2024-01-22,North,Monitor,17,502.57
2023-01-28,East,Keyboard,13,171.76
2023-04-20,South,Camera,35,610.62
2023-02-11,North,Monitor,37,432.2
2023-08-18,South,Keyboard,6,149.66
2023-06-05,North,Mouse,5,303.97
2023-10-31,North,Camera,24,435.28
2024-03-21,West,Headset,32,793.23
2023-11-02,North,Keyboard,38,96.69
2023-12-01,East,Headset,35,56.21
2023-11-13,East,Mouse,1,43.64
2024-02-02,South,Headset,33,733.3
2024-05-24,West,Camera,34,389.55
2023-11-18,East,Camera,25,513.87
2023-10-16,West,Camera,20,622.31
2023-05-02,West,Camera,9,181.99
2024-11-05,South,Keyboard,40,121.32
2024-03-22,South,Mouse,5,162.71
2024-01-20,West,Keyboard,10,
2023-01-18,East,Camera,5,45.92
2023-06-17,East,Headset,14,638.71
2023-04-26,East,Camera,32,750.75
2024-08-04,North,Keyboard,31,691.53
2024-04-02,South,Laptop,38,491.43
2024-09-19,East,Headset,34,86.26
2023-06-14,South,Keyboard,36,25.72
2023-08-13,West,Laptop,27,26.54
2024-12-05,South,Camera,1,59.29
2023-12-23,South,Camera,11,436.0
2023-07-18,West,Mouse,7,13.04
2024-10-08,North,Monitor,12,223.42
2024-06-26,South,Headset,1,748.9
2024-07-20,South,Laptop,40,145.02
2024-08-01,North,Keyboard,29,324.5
2024-12-15,West,Mouse,30,607.47
2023-09-07,South,Mouse,36,794.43
2023-07-31,West,Camera,14,179.45
2024-05-10,West,Camera,6,409.47
2024-10-12,North,Camera,35,731.31
2024-02-17,South,Laptop,30,92.76
2024-03-20,East,Keyboard,1,778.79
2023-07-14,South,Camera,33,634.97
2023-07-25,South,Camera,39,130.36
hello,this,is,not,valid
2024-11-20,South,Monitor,12,374.26
2024-09-06,North,Headset,31,267.04
2024-12-18,North,Laptop,31,399.48
2023-04-08,North,Laptop,24,662.16
2024-01-21,North,Keyboard,10
2023-06-21,North,Camera,35,422.89
2024-10-31,East,Mouse,5,500.72
2024-04-23,West,Laptop,8,373.91
2024-05-30,North,Monitor,38,341.01
2024-06-30,South,Headset,20,286.46
2024-05-24,South,Camera,2,792.63
2023-06-04,West,Laptop,24,559.79
2024-02-13,West,Mouse,40,697.2
2024-08-11,North,Mouse,21,364.09
2023-11-12,South,Monitor,21,186.58
2023-10-07,West,Camera,1,613.56
2023-11-02,South,Headset,39,27.76
2023-10-02,West,Mouse,40,335.48
2024-08-27,East,Keyboard,29,463.53
2024-02-10,West,Keyboard,36,13.04
2024-09-01,West,Monitor,32,211.38
2023-12-27,East,Laptop,18,69.46
2024-06-05,South,Headset,33,679.11
2023-04-26,West,Laptop,16,238.29
2024-04-14,East,Mouse,26,589.13
2024-07-03,North,Laptop,19,623.36
2024-06-30,North,Monitor,19,259.67
2024-09-11,South,Camera,33,646.9
2023-01-11,East,Mouse,8,670.2
2023-02-02,South,Laptop,9,769.33
2023-02-10,West,Laptop,19,446.77
2023-03-04,North,Headset,12,223.74
2023-09-16,East,Headset,7,618.44
2023-01-01,South,Camera,3,270.61
2023-11-09,South,Headset,39,592.15
2023-09-26,North,Headset,23,338.64
2023-08-31,North,Mouse,29,632.76
2023-01-14,North,Keyboard,14,46.28
2023-12-20,West,Camera,26,90.44
2024-09-02,East,Camera,14,23.66
2024-01-02,West,Monitor,7,450.79
2024-08-01,South,Laptop,35,535.32
2023-10-29,West,Laptop,37,50.91
2024-05-06,North,Camera,8,429.35
2023-06-15,West,Camera,3,34.67
2024-10-08,South,Laptop,24,711.96
2023-05-06,North,Mouse,18,735.96
2023-11-07,East,Mouse,39,480.29
2023-02-14,West,Laptop,18,535.56
2024-03-08,West,Monitor,11,247.7
2023-02-09,West,Mouse,9,102.3
2023-12-19,West,Laptop,9,259.19
2024-03-11,South,Mouse,12,108.66
2023-01-09,East,Mouse,14,746.18
2024-10-25,East,Laptop,2,214.31
2023-11-11,West,Laptop,20,437.54
2024-12-02,East,Monitor,39,186.04
2024-03-23,East,Mouse,7,680.0
2023-08-26,South,Monitor,1,396.39
2023-03-25,South,Monitor,22,585.64
2023-08-12,North,Mouse,39,54.52
2023-09-13,West,Mouse,12,757.74
2023-03-11,West,Mouse,10,510.31
2024-04-19,West,Mouse,28,620.2
2024-07-02,South,Headset,23,448.99
2024-12-30,East,Headset,21,145.07
2024-08-21,East,Mouse,23,120.56
2023-11-17,North,Laptop,8,782.22
2023-12-02,West,Monitor,40,76.39
2023-03-10,North,Monitor,4,427.98
2024-10-14,North,Monitor,20,483.44
2023-09-22,West,Laptop,20,222.7
2023-08-24,East,Camera,14,291.73
2023-05-25,East,Laptop,34,588.12
2024-01-18,,Keyboard,10,25.50
2023-10-30,North,Laptop,8,291.56
2023-11-04,West,Mouse,17,238.61
2024-09-09,South,Keyboard,22,192.78
2024-06-06,North,Mouse,13,108.6
2023-08-11,West,Keyboard,5,553.82
2023-09-03,South,Laptop,3,415.25
2024-06-02,South,Headset,5,288.57
2023-06-28,West,Headset,31,165.08
2023-10-20,West,Mouse,21,550.57
2023-11-17,South,Keyboard,29,556.29
2024-02-23,East,Camera,14,742.0
2023-08-20,West,Headset,4,90.21
2024-08-01,North,Monitor,28,551.59
2023-07-12,East,Monitor,25,402.29
2024-05-05,West,Camera,25,747.48
2024-08-29,West,Headset,5,789.68
2023-08-18,South,Laptop,9,474.25
2024-08-12,East,Laptop,28,216.97
2023-12-16,North,Headset,38,464.34
2023-01-30,North,Keyboard,4,430.49
2024-07-21,East,Laptop,15,466.18
2024-06-28,South,Camera,22,139.34
2024-12-22,North,Headset,39,333.58
2024-06-18,East,Monitor,11,523.94
2024-01-18,North,Mouse,abc,15.00
2024-02-04,East,Camera,33,623.42
2023-11-01,West,Headset,24,356.05
2024-07-28,East,Laptop,22,511.74
2024-08-07,East,Headset,9,756.9
2023-04-24,North,Mouse,10,66.45
2024-08-20,West,Camera,35,491.27
2024-11-09,North,Mouse,20,427.76
2023-07-12,West,Keyboard,30,21.37
2023-12-03,East,Monitor,22,650.6
2023-09-30,South,Laptop,32,610.83
2023-06-13,West,Headset,7,75.57
2023-08-11,North,Mouse,34,407.19
2024-03-20,North,Keyboard,37,204.15
2024-05-18,North,Monitor,22,465.39
2023-01-24,South,Keyboard,29,379.73
2023-02-18,East,Monitor,10,452.62
2024-03-11,West,Headset,14,184.6
2024-01-18,North,Camera,21,598.17
2024-07-05,North,Camera,30,769.34
2023-01-13,East,Mouse,9,541.93
2023-01-21,North,Keyboard,37,200.49
2024-08-21,North,Keyboard,16,767.24
2024-06-29,South,Headset,31,252.83
2024-10-23,East,Monitor,8,202.25
2024-01-19,South,,12,25.50
2024-03-12,North,Headset,4,555.17
2023-12-02,North,Headset,8,43.75
2023-12-02,North,Mouse,20,177.62
2024-04-17,South,Laptop,5,725.56
2024-12-14,West,Mouse,25,608.45
2023-05-24,West,Keyboard,14,555.26
2024-06-05,West,Headset,16,175.1
2023-09-05,North,Camera,1,505.04
2024-07-11,East,Laptop,6,299.71
2023-10-26,West,Camera,16,77.9
2023-12-09,West,Laptop,16,471.98
2024-08-04,South,Monitor,23,633.98
2023-04-29,North,Laptop,19,204.42
2024-11-26,North,Camera,9,672.27
2023-09-03,West,Laptop,12,370.98
2023-06-12,West,Camera,25,333.79
2023-12-18,South,Monitor,12,421.78
2024-01-22,East,Monitor,5,655.43
2024-11-30,West,Keyboard,3,715.71
2024-09-30,West,Monitor,14,274.46
2024-10-12,East,Laptop,17,43.85
2024-01-18,North,Keyboard,13,538.73
2024-07-13,North,Mouse,32,784.3
2023-01-09,East,Mouse,32,341.56
2024-01-19,East,Monitor,-3,120.00
2024-03-08,South,Headset,7,218.0
2023-09-23,East,Laptop,8,427.81
2024-08-15,South,Headset,21,637.46
2023-01-23,West,Headset,3,340.53
2024-02-16,East,Camera,39,505.09
2024-12-09,North,Headset,12,146.78
2024-07-03,East,Headset,33,368.93
2023-10-04,East,Monitor,8,685.99
2023-08-31,East,Headset,30,117.27
2024-05-17,North,Laptop,18,711.73
2023-01-22,West,Headset,36,788.24
2023-04-19,West,Monitor,3,170.45
2023-08-02,North,Headset,32,172.38
2024-04-26,West,Camera,23,769.82
2023-08-16,South,Mouse,26,234.33
2024-05-01,West,Keyboard,17,84.49
2023-01-09,North,Headset,8,754.24
2023-12-24,South,Headset,27,775.77
2023-07-10,South,Laptop,9,285.46
2023-06-20,North,Monitor,5,527.61
2023-06-24,South,Keyboard,40,37.53
2024-10-30,East,Laptop,30,115.82
2023-10-02,East,Keyboard,2,54.71
2024-12-07,West,Camera,38,672.7
2024-01-20,West,Keyboard,10,
2023-10-06,North,Headset,14,136.05
2024-01-16,South,Headset,5,57.0
2024-05-09,East,Keyboard,10,123.92
2023-10-11,West,Keyboard,38,586.85
2024-07-25,West,Mouse,25,786.54
2024-08-11,West,Mouse,12,150.19
2023-03-22,West,Monitor,10,156.56
2023-01-15,East,Camera,14,146.19
2023-04-13,North,Headset,40,50.78
2023-07-17,East,Laptop,34,350.98
2024-12-05,West,Mouse,4,385.16
2023-06-02,West,Laptop,11,54.31
2023-06-05,North,Keyboard,39,274.82
2023-08-31,West,Laptop,9,65.36
2024-01-05,South,Laptop,35,470.88
2023-01-11,East,Laptop,31,487.88
2023-01-31,North,Keyboard,32,202.28
2023-12-08,North,Keyboard,30,180.79
2024-04-17,North,Mouse,3,526.94
2023-06-25,South,Keyboard,7,171.31
2024-01-25,North,Camera,33,383.37
2023-03-19,West,Laptop,10,156.65
2023-01-26,East,Monitor,18,597.35
2023-04-25,West,Keyboard,37,142.08
hello,this,is,not,valid
2023-03-12,West,Keyboard,30,212.9
2023-09-08,West,Keyboard,10,661.79
2023-11-05,East,Mouse,12,294.83
2023-04-06,West,Keyboard,10,280.43
2024-01-21,North,Keyboard,10
2023-08-08,East,Keyboard,10,763.94
2024-11-11,North,Headset,18,251.02
2024-04-01,West,Mouse,25,497.45
2023-08-02,South,Laptop,23,259.49
2023-08-19,South,Laptop,27,72.33
2024-04-21,East,Camera,36,29.04
2024-11-24,South,Monitor,23,663.46
2024-01-03,East,Keyboard,25,39.27
2023-04-19,North,Headset,8,262.54
2024-07-03,North,Mouse,28,436.99
2024-02-19,East,Camera,39,643.84
2024-02-28,East,Laptop,36,348.09
2024-06-10,West,Mouse,14,376.25
2023-03-02,North,Headset,34,222.7
2024-04-12,East,Keyboard,33,601.87
2024-03-24,North,Headset,8,461.79
2024-05-17,East,Headset,37,113.2
2024-03-23,East,Keyboard,4,328.89
2024-06-25,South,Laptop,39,769.94
2024-10-02,South,Mouse,21,783.92
2023-10-13,East,Headset,28,223.63
2023-02-10,South,Keyboard,15,463.53
2024-06-24,West,Monitor,18,351.04
2023-06-01,North,Mouse,5,798.32
2023-07-24,West,Camera,10,694.31
2024-01-03,East,Keyboard,14,611.48
2023-01-03,North,Keyboard,2,443.35
2024-01-21,South,Monitor,26,368.22
2024-08-30,North,Headset,1,12.65
2024-06-17,North,Keyboard,17,104.1
2023-01-03,North,Headset,6,313.74
2024-10-04,South,Mouse,9,551.55
2023-07-26,West,Camera,38,541.87
2024-08-14,West,Camera,40,45.34
2023-01-10,East,Monitor,35,791.3
2023-03-26,West,Laptop,17,316.92
2023-02-11,North,Keyboard,39,654.59
2024-08-26,East,Camera,15,206.74
2023-05-02,North,Camera,16,762.94
2023-03-26,North,Headset,6,261.49
2024-11-09,East,Camera,17,270.48
2023-05-25,East,Mouse,2,159.4
2023-09-24,North,Keyboard,24,170.73
2023-09-02,East,Laptop,27,33.68
2023-11-26,West,Headset,39,481.81
2023-10-18,East,Laptop,28,358.88
2023-02-24,North,Keyboard,36,118.98
2024-10-21,North,Mouse,35,729.1
2024-12-06,South,Mouse,15,415.54
2024-09-02,East,Keyboard,10,769.17
2024-02-05,South,Keyboard,34,283.85
2023-03-13,West,Monitor,21,724.82
2024-04-23,South,Monitor,13,335.15
2023-06-13,South,Monitor,30,23.74
2023-10-29,North,Mouse,40,84.81
2024-07-27,South,Headset,22,94.67
2023-04-29,West,Keyboard,12,631.18
2023-12-02,East,Headset,2,236.62
2024-02-12,North,Keyboard,4,377.07
2023-06-27,South,Keyboard,17,346.91
2023-01-25,North,Keyboard,9,453.63
2024-06-18,South,Laptop,6,33.4
2023-06-29,South,Mouse,37,590.66
2024-10-04,West,Keyboard,23,80.76
2023-01-31,East,Headset,24,19.11
2024-03-15,West,Monitor,15,765.02
2023-09-22,East,Laptop,3,776.81
2023-11-09,South,Mouse,29,340.98
2023-08-13,East,Laptop,2,94.59
2024-01-18,,Keyboard,10,25.50
2023-04-01,East,Mouse,1,299.1
2024-10-02,South,Camera,20,398.54
2023-06-02,East,Mouse,23,451.08
2024-03-07,North,Laptop,27,432.46
2023-06-17,East,Keyboard,9,662.58
2024-11-15,South,Laptop,29,789.62
2024-06-05,West,Laptop,25,748.61
2024-12-16,West,Mouse,9,228.09
2023-03-20,West,Laptop,35,359.18
2023-10-04,East,Laptop,30,665.6
2024-11-09,South,Headset,4,514.9
2024-01-06,North,Keyboard,27,780.22
2023-04-22,East,Headset,37,391.86
2023-11-05,South,Mouse,16,257.43
2023-10-06,South,Monitor,4,252.72
2024-03-05,West,Headset,10,758.5
2023-06-04,North,Monitor,28,676.35
2024-09-11,East,Mouse,23,212.85
2023-06-26,North,Laptop,18,642.81
2024-10-20,North,Keyboard,7,539.76
2024-09-19,West,Mouse,35,444.84
2024-06-27,South,Laptop,16,11.99
2024-11-15,West,Mouse,20,188.02
2024-11-24,East,Headset,33,646.97
2024-01-18,North,Mouse,abc,15.00
2023-03-08,East,Headset,27,434.1
2024-02-19,West,Monitor,2,284.38
2023-04-11,North,Keyboard,12,81.98
2024-01-15,East,Mouse,18,74.99
2023-07-10,South,Keyboard,8,569.5
2023-02-22,East,Headset,34,344.87
2023-09-03,West,Mouse,7,573.69
2024-10-19,West,Keyboard,4,170.08
2023-03-05,South,Keyboard,39,362.91
2024-08-29,North,Keyboard,6,647.99
2023-02-03,North,Mouse,20,736.0
2024-05-01,North,Mouse,7,602.67
2024-05-23,North,Headset,30,611.92
2024-07-22,West,Keyboard,7,708.85
2024-02-02,South,Monitor,40,782.44
2023-02-22,East,Keyboard,38,521.93
2024-10-13,West,Headset,22,695.2
2023-01-10,North,Keyboard,14,766.98
2023-12-15,South,Monitor,34,140.86
2023-05-03,North,Laptop,11,450.91
2024-11-23,West,Headset,1,382.62
2024-04-24,North,Camera,15,379.68
2024-03-01,North,Laptop,2,446.49
2024-06-08,North,Headset,31,781.0
2024-01-19,South,,12,25.50
2023-06-08,South,Mouse,39,704.5
2024-08-25,West,Monitor,31,397.42
2023-05-04,South,Laptop,22,671.63
2023-02-11,West,Laptop,36,692.0
2023-01-08,South,Monitor,36,21.79
2024-07-16,East,Monitor,30,695.03
2024-05-27,North,Keyboard,11,524.55
2024-11-16,East,Mouse,9,178.5
2024-02-09,South,Mouse,8,318.66
2023-02-08,West,Headset,25,445.67
2024-04-11,East,Laptop,31,25.74
2024-03-29,East,Keyboard,28,499.6
2023-05-02,South,Headset,24,560.62
2023-05-26,North,Monitor,4,591.28
2024-02-21,East,Mouse,25,67.43
2024-05-06,North,Mouse,13,297.54
2024-10-26,East,Mouse,19,680.34
2024-12-20,North,Headset,35,693.91
2024-08-14,South,Monitor,35,685.67
2024-05-30,North,Mouse,2,18.07
2023-04-20,West,Headset,5,653.1
2023-11-20,South,Keyboard,10,89.74
2023-03-14,West,Laptop,24,613.28
2024-07-17,West,Camera,19,329.38
2024-01-19,East,Monitor,-3,120.00
2023-09-08,South,Camera,40,691.38
2023-08-27,East,Headset,6,83.84
2023-11-30,North,Keyboard,18,730.55
2024-03-06,East,Mouse,32,409.4
2024-08-22,West,Keyboard,21,383.24
2024-07-19,East,Monitor,8,118.08
2023-03-20,West,Laptop,22,647.67
2023-05-18,South,Headset,24,614.41
2024-05-24,North,Monitor,24,215.08
2024-01-21,North,Camera,39,374.87
2023-08-21,West,Keyboard,10,243.55
2023-10-27,West,Camera,24,619.64
2024-03-08,West,Laptop,10,38.98
2023-03-08,West,Keyboard,2,373.95
2023-03-04,West,Keyboard,24,313.58
2023-09-27,West,Headset,15,390.11
2023-03-04,South,Keyboard,32,261.26
2023-08-22,North,Mouse,29,244.24
2023-03-16,East,Headset,21,567.49
2024-11-18,South,Laptop,4,137.98
